Date,Home_Team,Away_Team,Competition,Rankings_Weight,Venue_Country
2024-07-10,Uruguay,France,Men's Internationals 2024,0.0,Uruguay
2024-07-12,Tonga,Italy,Men's Internationals 2024,0.0,Tonga
2024-07-12,USA,Scotland,Men's Internationals 2024,0.0,United States
2024-07-12,Canada,Romania,Men's Internationals 2024,0.0,Canada
2024-07-13,Samoa,Spain,Men's Internationals 2024,0.0,Samoa
2024-07-13,New Zealand,England,Men's Internationals 2024,0.0,New Zealand
2024-07-13,Australia,Wales,Men's Internationals 2024,0.0,Australia
2024-07-13,Japan,Georgia,Men's Internationals 2024,0.0,Japan
2024-07-13,Namibia,Portugal,Men's Internationals 2024,0.0,Namibia
2024-07-13,South Africa,Ireland,Men's Internationals 2024,0.0,South Africa
2024-07-13,Argentina,France,Men's Internationals 2024,0.0,Argentina
2024-07-13,Chile,Belgium,Men's Internationals 2024,0.0,Chile
2024-07-13,Paraguay,Hong Kong China,Men's Internationals 2024,0.0,Paraguay
2024-07-19,Tonga,Spain,Men's Internationals 2024,0.0,Tonga
2024-07-19,New Zealand,Fiji,Men's Internationals 2024,0.0,United States
2024-07-20,Australia,Georgia,Men's Internationals 2024,0.0,Australia
2024-07-20,Namibia,Burkina Faso,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-20,Kenya,Senegal,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-20,Algeria,Cote D'Ivoire,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-20,Zimbabwe,Uganda,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-20,South Africa,Portugal,Men's Internationals 2024,0.0,South Africa
2024-07-20,Brazil,Hong Kong China,Men's Internationals 2024,0.0,Brazil
2024-07-20,Uruguay,Argentina,Men's Internationals 2024,0.0,Uruguay
2024-07-20,Paraguay,Belgium,Men's Internationals 2024,0.0,Paraguay
2024-07-20,Chile,Scotland,Men's Internationals 2024,0.0,Chile
2024-07-21,Japan,Italy,Men's Internationals 2024,0.0,Japan
2024-07-24,Senegal,Cote D'Ivoire,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-24,Burkina Faso,Uganda,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-24,Kenya,Algeria,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-24,Namibia,Zimbabwe,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-27,Brazil,Belgium,Men's Internationals 2024,0.0,Brazil
2024-07-27,Uruguay,Scotland,Men's Internationals 2024,0.0,Uruguay
2024-07-28,Cote D'Ivoire,Burkina Faso,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-28,Senegal,Uganda,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-28,Kenya,Namibia,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-28,Algeria,Zimbabwe,Confederation of African Rugby Championship 2024,0.0,Uganda
2024-07-28,Costa Rica,Peru,Men's Internationals 2024,0.0,Costa Rica
2024-08-10,Australia,South Africa,The Rugby Championship 2024,0.0,Australia
2024-08-10,New Zealand,Argentina,The Rugby Championship 2024,0.0,New Zealand
2024-08-17,New Zealand,Argentina,The Rugby Championship 2024,0.0,New Zealand
2024-08-17,Australia,South Africa,The Rugby Championship 2024,0.0,Australia
2024-08-18,Brazil,Paraguay,Men's Rugby World Cup Qualifying 2025,0.0,Brazil
2024-08-23,Fiji,Samoa,Pacific Nations Cup 2024,0.0,Fiji
2024-08-25,Canada,Japan,Pacific Nations Cup 2024,0.0,Canada
2024-08-30,Samoa,Tonga,Pacific Nations Cup 2024,0.0,Samoa
2024-08-31,South Africa,New Zealand,The Rugby Championship 2024,0.0,South Africa
2024-08-31,Argentina,Australia,The Rugby Championship 2024,0.0,Argentina
2024-08-31,USA,Canada,Pacific Nations Cup 2024,0.0,United States
2024-09-06,Tonga,Fiji,Pacific Nations Cup 2024,0.0,Tonga
2024-09-07,Japan,USA,Pacific Nations Cup 2024,0.0,Japan
2024-09-07,Aviron Bayonnais,USA Perpignan,Top 14 2025,0.0,France
2024-09-07,ASM Clermont Auvergne,Section Paloise,Top 14 2025,0.0,France
2024-09-07,Castres Olympique,Racing 92,Top 14 2025,0.0,France
2024-09-07,Montpellier Herault Rugby Club,Lyon Olympique Universitaire,Top 14 2025,0.0,France
2024-09-07,South Africa,New Zealand,The Rugby Championship 2024,0.0,South Africa
2024-09-07,Argentina,Australia,The Rugby Championship 2024,0.0,Argentina
2024-09-07,Union Bordeaux-Begles,Stade Francais Paris,Top 14 2025,0.0,France
2024-09-08,Stade Rochelais,RC Toulonnais,Top 14 2025,0.0,France
2024-09-08,Brazil,Argentina XV,Men's Internationals 2024,0.0,Brazil
2024-09-08,RC Vannes,Stade Toulousain,Top 14 2025,0.0,France
2024-09-14,Tonga,Canada,Pacific Nations Cup 2024,0.0,Japan
2024-09-14,Fiji,USA,Pacific Nations Cup 2024,0.0,Japan
2024-09-14,RC Toulonnais,Castres Olympique,Top 14 2025,0.0,France
2024-09-14,Racing 92,ASM Clermont Auvergne,Top 14 2025,0.0,France
2024-09-14,Section Paloise,Aviron Bayonnais,Top 14 2025,0.0,France
2024-09-14,Stade Francais Paris,RC Vannes,Top 14 2025,0.0,France
2024-09-14,USA Perpignan,Montpellier Herault Rugby Club,Top 14 2025,0.0,France
2024-09-14,Lyon Olympique Universitaire,Union Bordeaux-Begles,Top 14 2025,0.0,France
2024-09-14,Chile,Argentina XV,Men's Internationals 2024,0.0,Chile
2024-09-15,Samoa,Japan,Pacific Nations Cup 2024,0.0,Japan
2024-09-15,Stade Toulousain,Stade Rochelais,Top 14 2025,0.0,France
2024-09-20,Bath Rugby,Northampton Saints,English Premiership 2025,0.0,England
2024-09-20,Newcastle Falcons,Bristol Bears,English Premiership 2025,0.0,England
2024-09-21,Australia,New Zealand,Bledisloe Cup 2024,0.0,Australia
2024-09-21,Samoa,USA,Pacific Nations Cup 2024,0.0,Japan
2024-09-21,Fiji,Japan,Pacific Nations Cup 2024,0.0,Japan
2024-09-21,Hungary,Austria,Rugby Europe Conference 2025,0.0,Hungary
2024-09-21,Exeter Chiefs,Leicester Tigers,English Premiership 2025,0.0,England
2024-09-21,Gloucester Rugby,Saracens,English Premiership 2025,0.0,England
2024-09-21,Argentina,South Africa,The Rugby Championship 2024,0.0,Argentina
2024-09-22,Sale Sharks,Harlequins,English Premiership 2025,0.0,England
2024-09-25,Peru,Venezuela,Qualifier Sudamericano Phase 1 2024,0.0,Colombia
2024-09-25,Colombia,Costa Rica,Qualifier Sudamericano Phase 1 2024,0.0,Colombia
2024-09-27,Bristol Bears,Gloucester Rugby,English Premiership 2025,0.0,England
2024-09-28,New Zealand,Australia,Bledisloe Cup 2024,0.0,New Zealand
2024-09-28,Moldova,Turkey,Rugby Europe Conference 2025,0.0,"Moldova, Republic of"
2024-09-28,Harlequins,Newcastle Falcons,English Premiership 2025,0.0,England
2024-09-28,Botswana,Lesotho,Men's Internationals 2024,0.0,Botswana
2024-09-28,Saracens,Sale Sharks,English Premiership 2025,0.0,England
2024-09-28,South Africa,Argentina,The Rugby Championship 2024,0.0,South Africa
2024-09-28,Northampton Saints,Exeter Chiefs,English Premiership 2025,0.0,England
2024-09-28,Chile,Paraguay,Qualifier Sudamericano Phase 2 2024,0.0,Chile
2024-09-29,Kosovo,Montenegro,Rugby Europe Conference 2025,0.0,Kosovo
2024-09-29,Leicester Tigers,Bath Rugby,English Premiership 2025,0.0,England
2024-09-29,Peru,Costa Rica,Qualifier Sudamericano Phase 1 2024,0.0,Colombia
2024-09-29,Venezuela,Colombia,Qualifier Sudamericano Phase 1 2024,0.0,Colombia
2024-10-02,Emerging Ireland,Pumas,Tour 2024,0.0,South Africa
2024-10-04,Northampton Saints,Harlequins,English Premiership 2025,0.0,England
2024-10-04,Sale Sharks,Gloucester Rugby,English Premiership 2025,0.0,England
2024-10-05,Bosnia & Herzegovina,Montenegro,Rugby Europe Conference 2025,0.0,Bosnia and Herzegovina
2024-10-05,Turkey,Bulgaria,Rugby Europe Conference 2025,0.0,Turkey
2024-10-05,Serbia,Moldova,Rugby Europe Conference 2025,0.0,Serbia
2024-10-05,Malta,Cyprus,Rugby Europe Conference 2025,0.0,Malta
2024-10-05,Denmark,Finland,Rugby Europe Conference 2025,0.0,Denmark
2024-10-05,Bath Rugby,Bristol Bears,English Premiership 2025,0.0,Ireland
2024-10-05,Newcastle Falcons,Leicester Tigers,English Premiership 2025,0.0,England
2024-10-06,Saracens,Exeter Chiefs,English Premiership 2025,0.0,England
2024-10-06,Chile,Brazil,Qualifier Sudamericano Phase 2 2024,0.0,Chile
2024-10-11,Sale Sharks,Newcastle Falcons,English Premiership 2025,0.0,England
2024-10-12,Estonia,Denmark,Rugby Europe Conference 2025,0.0,Estonia
2024-10-12,Slovenia,Kosovo,Rugby Europe Conference 2025,0.0,Slovenia
2024-10-12,Exeter Chiefs,Bristol Bears,English Premiership 2025,0.0,England
2024-10-12,Gloucester Rugby,Bath Rugby,English Premiership 2025,0.0,England
2024-10-12,Leicester Tigers,Northampton Saints,English Premiership 2025,0.0,England
2024-10-13,Harlequins,Saracens,English Premiership 2025,0.0,England
2024-10-16,Paraguay,Colombia,Men's Internationals 2024,0.0,Paraguay
2024-10-18,Newcastle Falcons,Exeter Chiefs,English Premiership 2025,0.0,England
2024-10-18,Northampton Saints,Sale Sharks,English Premiership 2025,0.0,England
2024-10-19,Finland,Norway,Rugby Europe Conference 2025,0.0,Finland
2024-10-19,Bristol Bears,Saracens,English Premiership 2025,0.0,England
2024-10-19,Harlequins,Bath Rugby,English Premiership 2025,0.0,England
2024-10-20,Leicester Tigers,Gloucester Rugby,English Premiership 2025,0.0,England
2024-10-25,Bristol Bears,Northampton Saints,English Premiership 2025,0.0,England
2024-10-26,Japan,New Zealand,Men's Internationals 2024,0.0,Japan
2024-10-26,Lithuania,Luxembourg,Rugby Europe Trophy 2025,0.0,Lithuania
2024-10-26,Sweden,Czechia,Rugby Europe Trophy 2025,0.0,Sweden
2024-10-26,Norway,Latvia,Rugby Europe Conference 2025,0.0,Norway
2024-10-26,Slovakia,Hungary,Rugby Europe Conference 2025,0.0,Slovakia
2024-10-26,Gloucester Rugby,Newcastle Falcons,English Premiership 2025,0.0,England
2024-10-26,Bath Rugby,Sale Sharks,English Premiership 2025,0.0,Ireland
2024-10-26,Saracens,Leicester Tigers,English Premiership 2025,0.0,England
2024-10-27,Exeter Chiefs,Harlequins,English Premiership 2025,0.0,England
2024-11-02,Latvia,Estonia,Rugby Europe Conference 2025,0.0,Latvia
2024-11-02,Lithuania,Sweden,Rugby Europe Trophy 2025,0.0,Lithuania
2024-11-02,England,New Zealand,Autumn Nations Series 2024,0.0,England
2024-11-02,Munster,All Blacks XV,Men's Internationals 2024,0.0,Ireland
2024-11-02,Scotland,Fiji,Autumn Nations Series 2024,0.0,Scotland
2024-11-02,Belgium,Switzerland,Men's Internationals 2024,0.0,Belgium
2024-11-05,United Arab Emirates,Zimbabwe,Men's Internationals 2024,0.0,United Arab Emirates
2024-11-08,Bristol Bears,Australia XV,Men's Internationals 2024,0.0,England
2024-11-08,Ireland,New Zealand,Autumn Nations Series 2024,0.0,Ireland
2024-11-09,Hong Kong China,Brazil,Men's Internationals 2024,0.0,Hong Kong China
2024-11-09,Canada,Chile,Men's Internationals 2024,0.0,Romania
2024-11-09,Spain,Uruguay,Men's Internationals 2024,0.0,Spain
2024-11-09,Ukraine,Slovakia,Rugby Europe Conference 2025,0.0,Slovakia
2024-11-09,Kenya,Uganda,Elgon Cup 2024,0.0,Kenya
2024-11-09,Czechia,Croatia,Rugby Europe Trophy 2025,0.0,Czech Republic
2024-11-09,England,Australia,Autumn Nations Series 2024,0.0,England
2024-11-09,Romania,Tonga,Men's Internationals 2024,0.0,Romania
2024-11-09,Portugal,USA,Men's Internationals 2024,0.0,Portugal
2024-11-09,Italy,Argentina,Autumn Nations Series 2024,0.0,Italy
2024-11-09,France,Japan,Autumn Nations Series 2024,0.0,France
2024-11-10,Wales,Fiji,Autumn Nations Series 2024,0.0,Wales
2024-11-10,Georgia,All Blacks XV,Men's Internationals 2024,0.0,France
2024-11-10,Scotland,South Africa,Autumn Nations Series 2024,0.0,Scotland
2024-11-15,Ireland,Argentina,Autumn Nations Series 2024,0.0,Ireland
2024-11-16,Uganda,Kenya,Elgon Cup 2024,0.0,Uganda
2024-11-16,Korea,Zimbabwe,Men's Internationals 2024,0.0,Korea
2024-11-16,Hong Kong China,Brazil,Men's Internationals 2024,0.0,Hong Kong China
2024-11-16,United Arab Emirates,Germany,Men's Internationals 2024,0.0,United Arab Emirates
2024-11-16,Croatia,Sweden,Rugby Europe Trophy 2025,0.0,Croatia
2024-11-16,Netherlands,Chile,Men's Internationals 2024,0.0,Netherlands
2024-11-16,Japan,Uruguay,Men's Internationals 2024,0.0,France
2024-11-16,Spain,Fiji,Men's Internationals 2024,0.0,Spain
2024-11-16,Poland,Lithuania,Rugby Europe Trophy 2025,0.0,Poland
2024-11-16,Scotland,Portugal,Autumn Nations Series 2024,0.0,Scotland
2024-11-16,Romania,Canada,Men's Internationals 2024,0.0,Romania
2024-11-16,USA,Tonga,Men's Internationals 2024,0.0,France
2024-11-16,England,South Africa,Autumn Nations Series 2024,0.0,England
2024-11-16,France,New Zealand,Autumn Nations Series 2024,0.0,France
2024-11-17,Italy,Georgia,Autumn Nations Series 2024,0.0,Italy
2024-11-17,England A,Australia XV,Men's Internationals 2024,0.0,England
2024-11-17,Wales,Australia,Autumn Nations Series 2024,0.0,Wales
2024-11-20,Morocco,Botswana,Africa Cup 2024,0.0,Morocco
2024-11-20,Madagascar,Cameroon,Africa Cup 2024,0.0,Morocco
2024-11-22,France,Argentina,Autumn Nations Series 2024,0.0,France
2024-11-23,Spain,USA,Men's Internationals 2024,0.0,Spain
2024-11-23,Croatia,Lithuania,Rugby Europe Trophy 2025,0.0,Croatia
2024-11-23,RC Toulonnais,Aviron Bayonnais,Top 14 2025,0.0,France
2024-11-23,Ireland,Fiji,Autumn Nations Series 2024,0.0,Ireland
2024-11-23,Stade Toulousain,USA Perpignan,Top 14 2025,0.0,France
2024-11-23,Lyon Olympique Universitaire,ASM Clermont Auvergne,Top 14 2025,0.0,France
2024-11-23,Montpellier Herault Rugby Club,Section Paloise,Top 14 2025,0.0,France
2024-11-23,Castres Olympique,Stade Rochelais,Top 14 2025,0.0,France
2024-11-23,Romania,Uruguay,Men's Internationals 2024,0.0,Romania
2024-11-23,Wales,South Africa,Autumn Nations Series 2024,0.0,Wales
2024-11-23,Scotland A,Chile,Men's Internationals 2024,0.0,Scotland
2024-11-23,Czechia,Poland,Rugby Europe Trophy 2025,0.0,Czech Republic
2024-11-23,RC Vannes,Union Bordeaux-Begles,Top 14 2025,0.0,France
2024-11-23,Italy,New Zealand,Autumn Nations Series 2024,0.0,Italy
2024-11-24,Botswana,Cameroon,Africa Cup 2024,0.0,
2024-11-24,Morocco,Madagascar,Africa Cup 2024,0.0,
2024-11-24,Scotland,Australia,Autumn Nations Series 2024,0.0,Scotland
2024-11-24,Georgia,Tonga,Men's Internationals 2024,0.0,Georgia
2024-11-24,England,Japan,Autumn Nations Series 2024,0.0,England
2024-11-24,Stade Francais Paris,Racing 92,Top 14 2025,0.0,France
2024-11-29,Glasgow Warriors,Scarlets,URC 2025,0.0,Scotland
2024-11-29,Ulster,Leinster,URC 2025,0.0,Northern Ireland
2024-11-29,Harlequins,Bristol Bears,English Premiership 2025,0.0,England
2024-11-29,Newcastle Falcons,Saracens,English Premiership 2025,0.0,England
2024-11-30,Sharks,Stormers,URC 2025,0.0,South Africa
2024-11-30,Racing 92,Stade Toulousain,Top 14 2025,0.0,France
2024-11-30,Northampton Saints,Gloucester Rugby,English Premiership 2025,0.0,England
2024-11-30,Ireland,Australia,Autumn Nations Series 2024,0.0,Ireland
2024-11-30,Union Bordeaux-Begles,Montpellier Herault Rugby Club,Top 14 2025,0.0,France
2024-11-30,ASM Clermont Auvergne,Castres Olympique,Top 14 2025,0.0,France
2024-11-30,Stade Rochelais,RC Vannes,Top 14 2025,0.0,France
2024-11-30,Section Paloise,Lyon Olympique Universitaire,Top 14 2025,0.0,France
2024-11-30,Luxembourg,Croatia,Rugby Europe Trophy 2025,0.0,Luxembourg
2024-11-30,Andorra,Malta,Rugby Europe Conference 2025,0.0,Andorra
2024-11-30,Cardiff Rugby,Dragons,URC 2025,0.0,Wales
2024-11-30,Connacht,Bulls,URC 2025,0.0,Ireland
2024-11-30,Bath Rugby,Exeter Chiefs,English Premiership 2025,0.0,Ireland
2024-11-30,Zebre Rugby,Ospreys,URC 2025,0.0,Italy
2024-11-30,Edinburgh Rugby,Benetton Rugby,URC 2025,0.0,Scotland
2024-11-30,Munster,Lions,URC 2025,0.0,Ireland
2024-11-30,USA Perpignan,RC Toulonnais,Top 14 2025,0.0,France
2024-12-01,Aviron Bayonnais,Stade Francais Paris,Top 14 2025,0.0,France
2024-12-06,Dragons,Montpellier Herault Rugby Club,EPCR Challenge Cup 2025,0.0,Wales
2024-12-06,Gloucester Rugby,Edinburgh Rugby,EPCR Challenge Cup 2025,0.0,England
2024-12-06,Bath Rugby,Stade Rochelais,EPCR Champions Cup 2025,0.0,England
2024-12-07,Black Lion,RC Vannes,EPCR Challenge Cup 2025,0.0,Georgia
2024-12-07,Sharks,Exeter Chiefs,EPCR Champions Cup 2025,0.0,South Africa
2024-12-07,Aviron Bayonnais,Scarlets,EPCR Challenge Cup 2025,0.0,France
2024-12-07,ASM Clermont Auvergne,Benetton Rugby,EPCR Champions Cup 2025,0.0,France
2024-12-07,Lyon Olympique Universitaire,Cardiff Rugby,EPCR Challenge Cup 2025,0.0,France
2024-12-07,Northampton Saints,Castres Olympique,EPCR Champions Cup 2025,0.0,England
2024-12-07,Stormers,RC Toulonnais,EPCR Champions Cup 2025,0.0,South Africa
2024-12-07,Munster,Stade Francais Paris,EPCR Champions Cup 2025,0.0,Ireland
2024-12-07,Saracens,Bulls,EPCR Champions Cup 2025,0.0,England
2024-12-07,Glasgow Warriors,Sale Sharks,EPCR Champions Cup 2025,0.0,Scotland
2024-12-07,Racing 92,Harlequins,EPCR Champions Cup 2025,0.0,France
2024-12-07,Mexico,Cayman Islands,Rugby Americas North Championship  2024,0.0,Mexico
2024-12-07,Connacht,Zebre Rugby,EPCR Challenge Cup 2025,0.0,Ireland
2024-12-08,Section Paloise,Newcastle Red Bulls,EPCR Challenge Cup 2025,0.0,France
2024-12-08,Cheetahs,USA Perpignan,EPCR Challenge Cup 2025,0.0,Netherlands
2024-12-08,Union Bordeaux-Begles,Leicester Tigers,EPCR Champions Cup 2025,0.0,France
2024-12-08,Stade Toulousain,Ulster,EPCR Champions Cup 2025,0.0,France
2024-12-08,Ospreys,Lions,EPCR Challenge Cup 2025,0.0,Wales
2024-12-08,Bristol Bears,Leinster,EPCR Champions Cup 2025,0.0,England
2024-12-13,Castres Olympique,Munster,EPCR Champions Cup 2025,0.0,France
2024-12-13,Edinburgh Rugby,Aviron Bayonnais,EPCR Challenge Cup 2025,0.0,Scotland
2024-12-13,Sale Sharks,Racing 92,EPCR Champions Cup 2025,0.0,England
2024-12-14,Bulls,Northampton Saints,EPCR Champions Cup 2025,0.0,South Africa
2024-12-14,Montpellier Herault Rugby Club,Ospreys,EPCR Challenge Cup 2025,0.0,France
2024-12-14,Zebre Rugby,Lyon Olympique Universitaire,EPCR Challenge Cup 2025,0.0,Italy
2024-12-14,Lions,Section Paloise,EPCR Challenge Cup 2025,0.0,South Africa
2024-12-14,Ulster,Union Bordeaux-Begles,EPCR Champions Cup 2025,0.0,Northern Ireland
2024-12-14,RC Vannes,Gloucester Rugby,EPCR Challenge Cup 2025,0.0,France
2024-12-14,Leinster,ASM Clermont Auvergne,EPCR Champions Cup 2025,0.0,Ireland
2024-12-14,Leicester Tigers,Sharks,EPCR Champions Cup 2025,0.0,England
2024-12-14,Stade Rochelais,Bristol Bears,EPCR Champions Cup 2025,0.0,France
2024-12-14,Harlequins,Stormers,EPCR Champions Cup 2025,0.0,England
2024-12-14,Cardiff Rugby,Cheetahs,EPCR Challenge Cup 2025,0.0,Wales
2024-12-15,USA Perpignan,Connacht,EPCR Challenge Cup 2025,0.0,France
2024-12-15,RC Toulonnais,Glasgow Warriors,EPCR Champions Cup 2025,0.0,France
2024-12-15,Benetton Rugby,Bath Rugby,EPCR Champions Cup 2025,0.0,Italy
2024-12-15,Scarlets,Black Lion,EPCR Challenge Cup 2025,0.0,Wales
2024-12-15,Stade Francais Paris,Saracens,EPCR Champions Cup 2025,0.0,France
2024-12-15,Newcastle Red Bulls,Dragons,EPCR Challenge Cup 2025,0.0,England
2024-12-15,Exeter Chiefs,Stade Toulousain,EPCR Champions Cup 2025,0.0,England
2024-12-18,Zambia,Ghana,Africa Cup 2024,0.0,Tunisia
2024-12-18,Tunisia,Nigeria,Africa Cup 2024,0.0,Tunisia
2024-12-20,Gloucester Rugby,Harlequins,English Premiership 2025,0.0,England
2024-12-21,Ulster,Munster,URC 2025,0.0,Northern Ireland
2024-12-21,Benetton Rugby,Zebre Rugby,URC 2025,0.0,Italy
2024-12-21,Stade Rochelais,ASM Clermont Auvergne,Top 14 2025,0.0,France
2024-12-21,Stormers,Lions,URC 2025,0.0,South Africa
2024-12-21,Leicester Tigers,Bristol Bears,English Premiership 2025,0.0,England
2024-12-21,RC Vannes,Aviron Bayonnais,Top 14 2025,0.0,France
2024-12-21,RC Toulonnais,Section Paloise,Top 14 2025,0.0,France
2024-12-21,Stade Francais Paris,USA Perpignan,Top 14 2025,0.0,France
2024-12-21,Montpellier Herault Rugby Club,Racing 92,Top 14 2025,0.0,France
2024-12-21,Sharks,Bulls,URC 2025,0.0,South Africa
2024-12-21,Ospreys,Scarlets,URC 2025,0.0,Wales
2024-12-21,Leinster,Connacht,URC 2025,0.0,Ireland
2024-12-21,Newcastle Falcons,Bath Rugby,English Premiership 2025,0.0,England
2024-12-21,Sale Sharks,Exeter Chiefs,English Premiership 2025,0.0,England
2024-12-21,Castres Olympique,Union Bordeaux-Begles,Top 14 2025,0.0,France
2024-12-22,Ghana,Nigeria,Africa Cup 2024,0.0,Tunisia
2024-12-22,Zambia,Tunisia,Africa Cup 2024,0.0,Tunisia
